TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,LAT,LON,NEIGHBOURHOOD
Theft of Bicycle,2013,6,12,18.0,45.0,49.277419017802565,-123.10959720162735,Central Business District
Break and Enter Residential/Other,2013,7,26,16.0,28.0,49.26326217120757,-123.07480003152641,Grandview-Woodland
Break and Enter Commercial,2013,2,8,0.0,0.0,49.26784741991638,-123.07133147542103,Grandview-Woodland
Theft from Vehicle,2013,2,28,19.0,37.0,49.28272266882624,-123.10553581196938,Central Business District
Mischief,2013,5,5,10.0,59.0,49.25575261574278,-123.10789834383915,Riley Park
Theft from Vehicle,2013,5,6,22.0,20.0,49.21334321774041,-123.13278857566732,Marpole
Theft from Vehicle,2013,4,17,15.0,0.0,49.28272266882624,-123.10553581196938,Central Business District
Theft from Vehicle,2013,11,7,8.0,50.0,49.28272266882624,-123.10553581196938,Central Business District
Break and Enter Commercial,2013,3,6,0.0,28.0,49.23261543524286,-123.07281257450677,Victoria-Fraserview
Theft from Vehicle,2013,1,13,22.0,45.0,49.2420976499454,-123.10259748268628,Riley Park
Other Theft,2013,7,15,13.0,35.0,49.28311365081835,-123.09759695942577,Strathcona
Theft of Bicycle,2013,12,12,20.0,33.0,49.27736591986879,-123.087238951488,Strathcona
Other Theft,2013,12,6,14.0,49.0,49.281192731645696,-123.06765650418258,Grandview-Woodland
Theft from Vehicle,2013,11,30,0.0,48.0,49.28272266882624,-123.10553581196938,Central Business District
Break and Enter Residential/Other,2013,4,22,11.0,20.0,49.25407158796225,-123.04805979483656,Renfrew-Collingwood
Other Theft,2013,11,11,13.0,34.0,49.281192731645696,-123.06765650418258,Grandview-Woodland
Other Theft,2013,10,17,17.0,10.0,49.281192731645696,-123.06765650418258,Grandview-Woodland
Other Theft,2013,10,12,16.0,1.0,49.281192731645696,-123.06765650418258,Grandview-Woodland
Other Theft,2013,10,4,17.0,1.0,49.281192731645696,-123.06765650418258,Grandview-Woodland
Theft from Vehicle,2013,3,31,13.0,30.0,49.259325946831716,-123.09897647549518,Mount Pleasant
Mischief,2013,11,6,19.0,0.0,49.21139494451462,-123.02822669231698,Killarney
Other Theft,2013,7,22,14.0,50.0,49.28311365081835,-123.09759695942577,Strathcona
Other Theft,2013,10,3,18.0,2.0,49.281192731645696,-123.06765650418258,Grandview-Woodland
Other Theft,2013,10,3,13.0,18.0,49.281192731645696,-123.06765650418258,Grandview-Woodland
Other Theft,2013,10,1,14.0,12.0,49.281192731645696,-123.06765650418258,Grandview-Woodland
Mischief,2013,2,28,11.0,20.0,49.248686848235764,-123.05718621413939,Kensington-Cedar Cottage
Break and Enter Residential/Other,2013,8,4,7.0,0.0,49.285921783666694,-123.13300578605526,West End
Other Theft,2013,9,28,14.0,27.0,49.281192731645696,-123.06765650418258,Grandview-Woodland
Other Theft,2013,9,25,16.0,18.0,49.281192731645696,-123.06765650418258,Grandview-Woodland
Other Theft,2013,9,24,18.0,11.0,49.281192731645696,-123.06765650418258,Grandview-Woodland
Other Theft,2013,9,20,14.0,39.0,49.281192731645696,-123.06765650418258,Grandview-Woodland
Other Theft,2013,9,20,12.0,40.0,49.281192731645696,-123.06765650418258,Grandview-Woodland
Theft from Vehicle,2013,10,30,17.0,0.0,49.25835604016478,-123.10110362683184,Mount Pleasant
Theft from Vehicle,2013,10,19,17.0,0.0,49.286063464927224,-123.1291131598544,West End
Mischief,2013,2,13,0.0,0.0,49.21157756199079,-123.02817269934367,Killarney
Break and Enter Residential/Other,2013,7,28,23.0,59.0,49.20770641939903,-123.13762109543585,Marpole
Other Theft,2013,9,17,20.0,47.0,49.281192731645696,-123.06765650418258,Grandview-Woodland
Other Theft,2013,9,17,18.0,15.0,49.281192731645696,-123.06765650418258,Grandview-Woodland
Other Theft,2013,9,17,12.0,36.0,49.281192731645696,-123.06765650418258,Grandview-Woodland
Other Theft,2013,8,29,11.0,33.0,49.281192731645696,-123.06765650418258,Grandview-Woodland
Other Theft,2013,7,5,11.0,55.0,49.281192731645696,-123.06765650418258,Grandview-Woodland
Other Theft,2013,2,10,14.0,40.0,49.281192731645696,-123.06765650418258,Grandview-Woodland
Theft of Bicycle,2013,8,23,16.0,0.0,49.27896254839449,-123.1257173449146,Central Business District
Theft of Vehicle,2013,11,21,3.0,11.0,49.24622623103023,-123.05198698222101,Renfrew-Collingwood
Theft of Bicycle,2013,8,14,18.0,0.0,49.27846077703092,-123.11832556636082,Central Business District
Mischief,2013,2,9,2.0,3.0,49.27952166957264,-123.12996268399338,West End
Vehicle Collision or Pedestrian Struck (with Injury),2013,5,24,12.0,48.0,49.273485894245994,-123.12374002746883,Central Business District
Vehicle Collision or Pedestrian Struck (with Injury),2013,1,31,10.0,15.0,49.273485894245994,-123.12374002746883,Central Business District
Break and Enter Residential/Other,2013,7,16,18.0,30.0,49.26334899152286,-123.07519023303878,Grandview-Woodland
Break and Enter Commercial,2013,7,16,22.0,30.0,49.26513589814244,-123.07105349051034,Grandview-Woodland
Mischief,2013,1,21,16.0,0.0,49.28394499110854,-123.05733395321796,Grandview-Woodland
Theft from Vehicle,2013,3,22,11.0,51.0,49.259523267016306,-123.06788168230804,Kensington-Cedar Cottage
Break and Enter Residential/Other,2013,5,19,16.0,30.0,49.254071757838005,-123.04851424199674,Renfrew-Collingwood
Theft from Vehicle,2013,10,8,18.0,50.0,49.2414376981839,-123.12782420337027,Shaughnessy
Mischief,2013,8,3,17.0,30.0,49.21032757552128,-123.09108144562386,Sunset
Break and Enter Commercial,2013,2,20,21.0,0.0,49.24815767765579,-123.15333014752775,Arbutus Ridge
Break and Enter Commercial,2013,7,23,10.0,45.0,49.2630020678702,-123.07015057751235,Grandview-Woodland
Theft from Vehicle,2013,4,15,8.0,0.0,49.238463430813944,-123.07092565112296,Kensington-Cedar Cottage
Theft of Vehicle,2013,5,18,0.0,0.0,49.22769073543565,-123.1105294916436,Oakridge
Break and Enter Commercial,2013,10,22,2.0,0.0,49.2630020678702,-123.07015057751235,Grandview-Woodland
Mischief,2013,10,12,19.0,0.0,49.21032757552128,-123.09108144562386,Sunset
Mischief,2013,3,15,3.0,14.0,49.27966561025561,-123.13018662235856,West End
Break and Enter Commercial,2013,1,15,0.0,22.0,49.211495982476485,-123.14036501690597,Marpole
Theft from Vehicle,2013,3,29,8.0,0.0,49.211773305824785,-123.02543129296937,Killarney
Vehicle Collision or Pedestrian Struck (with Injury),2013,5,29,11.0,56.0,49.23732521565928,-123.10550265812293,Riley Park
Theft from Vehicle,2013,7,2,0.0,0.0,49.26675912811685,-123.0933659984771,Mount Pleasant
Break and Enter Residential/Other,2013,3,19,12.0,0.0,49.20730160823664,-123.12761262206539,Marpole
Theft from Vehicle,2013,8,4,22.0,0.0,49.21346312647966,-123.15074400606693,Kerrisdale
Mischief,2013,12,6,7.0,42.0,49.29016606256638,-123.13135582390655,West End
Theft from Vehicle,2013,5,29,4.0,16.0,49.21288512486425,-123.05821835995884,Victoria-Fraserview
Break and Enter Commercial,2013,5,25,14.0,22.0,49.26237407260561,-123.07051171159848,Grandview-Woodland
Break and Enter Residential/Other,2013,9,19,8.0,0.0,49.23891265318645,-123.04953082358972,Renfrew-Collingwood
Mischief,2013,2,23,22.0,30.0,49.21136423156267,-123.1355957560249,Marpole
Theft of Bicycle,2013,8,15,17.0,0.0,49.279392583676255,-123.11691590985711,Central Business District
Break and Enter Commercial,2013,12,6,17.0,0.0,49.26237407260561,-123.07051171159848,Grandview-Woodland
Theft of Vehicle,2013,3,24,17.0,30.0,49.2086045059785,-123.13610580613931,Marpole
Other Theft,2013,8,18,15.0,55.0,49.28311365081835,-123.09759695942577,Strathcona
Mischief,2013,1,17,1.0,16.0,49.28135472685409,-123.07440088086454,Grandview-Woodland
Break and Enter Commercial,2013,6,27,6.0,50.0,49.281224907891925,-123.07129123261215,Grandview-Woodland
Theft from Vehicle,2013,3,6,0.0,0.0,49.21254127106596,-123.07705271028618,Victoria-Fraserview
Theft from Vehicle,2013,9,24,18.0,0.0,49.26254110877662,-123.0442608417758,Hastings-Sunrise
Theft from Vehicle,2013,3,25,14.0,0.0,49.283318473052056,-123.12295021023102,West End
Theft from Vehicle,2013,10,25,7.0,30.0,49.21276193225634,-123.07717717712859,Sunset
Mischief,2013,3,6,17.0,0.0,49.20965832520149,-123.08935494719353,Sunset
Theft from Vehicle,2013,6,2,10.0,55.0,49.257444554235825,-123.09955074018816,Mount Pleasant
Mischief,2013,2,28,23.0,15.0,49.21023174782419,-123.12735641374745,Marpole
Other Theft,2013,11,3,11.0,33.0,49.21112053835616,-123.09035836685997,Sunset
Theft of Bicycle,2013,8,8,19.0,30.0,49.28256104182373,-123.12179636133179,Central Business District
Break and Enter Commercial,2013,1,22,7.0,11.0,49.20467808102319,-123.1318211400978,Marpole
Theft of Bicycle,2013,3,13,2.0,45.0,49.28167285509091,-123.12128598712496,Central Business District
Theft of Bicycle,2013,3,13,19.0,30.0,49.28167285509091,-123.12128598712496,Central Business District
Break and Enter Residential/Other,2013,1,15,8.0,47.0,49.26334899152286,-123.07519023303878,Grandview-Woodland
Theft of Vehicle,2013,5,26,11.0,0.0,49.2085905641305,-123.13533953189815,Marpole
Theft from Vehicle,2013,7,7,5.0,0.0,49.26899777048527,-123.21885762448065,West Point Grey
Theft from Vehicle,2013,11,17,22.0,0.0,49.26611909928529,-123.09283298445392,Mount Pleasant
Break and Enter Commercial,2013,4,18,16.0,0.0,49.24850529628351,-123.18528089476663,Dunbar-Southlands
Break and Enter Commercial,2013,2,27,17.0,0.0,49.24879920698821,-123.18514596347234,Dunbar-Southlands
Break and Enter Commercial,2013,3,2,19.0,30.0,49.24716103533295,-123.09024178625239,Riley Park
Theft from Vehicle,2013,10,14,1.0,0.0,49.27803698477467,-123.13078631310485,West End
Break and Enter Commercial,2013,7,26,13.0,0.0,49.24782490086574,-123.10118682231445,Riley Park
Break and Enter Commercial,2013,2,19,3.0,17.0,49.28220650308122,-123.11863454863591,Central Business District
Theft from Vehicle,2013,6,27,13.0,30.0,49.29345301744452,-123.13258774235487,Central Business District
Theft from Vehicle,2013,6,17,14.0,45.0,49.21359711804345,-123.14042561432919,Marpole
Theft of Vehicle,2013,4,10,19.0,30.0,49.24771590811204,-123.08385195149535,Kensington-Cedar Cottage
Break and Enter Residential/Other,2013,6,7,19.0,10.0,49.20683015289632,-123.05051758919954,Killarney
Break and Enter Commercial,2013,10,29,1.0,7.0,49.28558284459473,-123.11434898337019,Central Business District
Break and Enter Commercial,2013,2,17,21.0,0.0,49.247424617917,-123.10107855650858,Riley Park
Vehicle Collision or Pedestrian Struck (with Injury),2013,7,10,16.0,18.0,49.22153321824926,-123.1285129279392,Oakridge
Mischief,2013,1,23,5.0,31.0,49.28922479784828,-123.13207528973359,West End
Theft from Vehicle,2013,7,14,0.0,46.0,49.24241125518784,-123.08395301684601,Kensington-Cedar Cottage
Vehicle Collision or Pedestrian Struck (with Injury),2013,10,7,17.0,37.0,49.2228105737226,-123.12848877367311,Oakridge
Theft of Vehicle,2013,11,9,16.0,0.0,49.28304158475128,-123.07024486241504,Grandview-Woodland
Theft from Vehicle,2013,11,3,17.0,0.0,49.24233933335134,-123.14557723241323,Shaughnessy
Mischief,2013,3,15,17.0,0.0,49.282416431316655,-123.13247730136287,West End
Theft from Vehicle,2013,12,28,21.0,30.0,49.238386184144794,-123.07118160974636,Kensington-Cedar Cottage
Theft from Vehicle,2013,4,23,13.0,45.0,49.263526428834126,-123.10300242268788,Mount Pleasant
Theft of Bicycle,2013,6,4,11.0,15.0,49.279281406870886,-123.08669058364723,Strathcona
Theft from Vehicle,2013,5,25,15.0,26.0,49.27642050508414,-123.1252240608562,Central Business District
Theft from Vehicle,2013,8,9,22.0,15.0,49.23388797509954,-123.12807848792629,Oakridge
Theft of Bicycle,2013,5,5,15.0,0.0,49.28195545392552,-123.13586399818055,West End
Theft from Vehicle,2013,12,8,15.0,30.0,49.29908546962224,-123.13587875768205,Stanley Park
Break and Enter Residential/Other,2013,3,16,2.0,0.0,49.28676366126017,-123.04754770793798,Hastings-Sunrise
Mischief,2013,10,31,0.0,0.0,49.261580567575464,-123.10108767375111,Mount Pleasant
Theft from Vehicle,2013,11,20,11.0,30.0,49.29908546962224,-123.13587875768205,Stanley Park
Break and Enter Residential/Other,2013,12,16,14.0,30.0,49.261212217395084,-123.14579175620291,Fairview
Theft from Vehicle,2013,12,7,0.0,0.0,49.24084789974939,-123.0709091452256,Kensington-Cedar Cottage
Mischief,2013,4,9,23.0,11.0,49.261580567575464,-123.10108767375111,Mount Pleasant
Theft of Vehicle,2013,4,4,22.0,0.0,49.25830141291003,-123.20266706050941,West Point Grey
Theft from Vehicle,2013,11,21,17.0,0.0,49.28247740922164,-123.11813566585623,Central Business District
Vehicle Collision or Pedestrian Struck (with Injury),2013,6,13,11.0,12.0,49.23400113567233,-123.12807823103621,Shaughnessy
Mischief,2013,5,8,8.0,37.0,49.20990190766016,-123.1378415103737,Marpole
Break and Enter Residential/Other,2013,6,29,12.0,0.0,49.212836137698105,-123.07610109301159,Victoria-Fraserview
Theft from Vehicle,2013,10,26,16.0,0.0,49.29908546962224,-123.13587875768205,Stanley Park
Theft from Vehicle,2013,6,26,10.0,0.0,49.2834985538058,-123.11290479804632,Central Business District
Theft from Vehicle,2013,2,10,19.0,0.0,49.212497412857594,-123.08947759674741,Sunset
Theft of Bicycle,2013,9,24,2.0,30.0,49.28853897353673,-123.131393855961,West End
Mischief,2013,12,1,2.0,27.0,49.27995340050936,-123.13063436527041,West End
Theft from Vehicle,2013,4,11,23.0,0.0,49.21346444214927,-123.13758133240987,Marpole
Break and Enter Commercial,2013,5,13,21.0,0.0,49.24820427436293,-123.19678442889274,Dunbar-Southlands
Break and Enter Commercial,2013,12,12,21.0,0.0,49.2459981074668,-123.06778688393243,Kensington-Cedar Cottage
Break and Enter Commercial,2013,8,11,5.0,15.0,49.27146799955891,-123.07116362323164,Grandview-Woodland
Break and Enter Commercial,2013,8,14,4.0,45.0,49.27146799955891,-123.07116362323164,Grandview-Woodland
Mischief,2013,6,10,21.0,53.0,49.2104403875258,-123.14198229152315,Marpole
Theft from Vehicle,2013,6,20,18.0,0.0,49.21373504777037,-123.13634438983536,Marpole
Theft from Vehicle,2013,11,7,10.0,0.0,49.21301068351741,-123.1201148993532,Marpole
Break and Enter Commercial,2013,4,23,19.0,51.0,49.2713779581535,-123.070133035185,Grandview-Woodland
Mischief,2013,2,4,20.0,0.0,49.22011834135242,-123.04098631950883,Killarney
Theft from Vehicle,2013,6,29,16.0,30.0,49.29908546962224,-123.13587875768205,Stanley Park
Mischief,2013,12,29,23.0,56.0,49.20973090291795,-123.12750780132403,Marpole
Theft from Vehicle,2013,8,2,23.0,0.0,49.28341691749035,-123.11295603713849,Central Business District
Vehicle Collision or Pedestrian Struck (with Injury),2013,5,5,9.0,36.0,49.257110846267956,-123.1272172484906,Shaughnessy
Theft from Vehicle,2013,3,28,22.0,30.0,49.21377909626048,-123.08563350088723,Sunset
Break and Enter Commercial,2013,7,7,18.0,0.0,49.27357747542453,-123.13170577122132,Central Business District
Theft from Vehicle,2013,12,1,5.0,12.0,49.24297232701569,-123.17859682654108,Dunbar-Southlands
Break and Enter Commercial,2013,11,10,11.0,25.0,49.27357747542453,-123.13170577122132,Central Business District
Theft from Vehicle,2013,8,14,21.0,30.0,49.273579187692725,-123.16090139447974,Kitsilano
Break and Enter Residential/Other,2013,8,19,8.0,30.0,49.261187396575885,-123.07372734167302,Kensington-Cedar Cottage
Theft of Bicycle,2013,6,1,13.0,45.0,49.28202250976958,-123.12093113885666,Central Business District
Theft of Vehicle,2013,5,22,14.0,48.0,49.2466285456113,-123.09909920911593,Riley Park
Theft of Bicycle,2013,2,11,18.0,0.0,49.27672580833078,-123.06843143308375,Grandview-Woodland
Theft from Vehicle,2013,6,9,16.0,23.0,49.28341691749035,-123.11295603713849,Central Business District
Mischief,2013,1,28,16.0,30.0,49.206846849803455,-123.04763440427064,Killarney
Theft of Vehicle,2013,6,1,2.0,30.0,49.247298077655216,-123.09674439782508,Riley Park
Theft of Vehicle,2013,2,23,19.0,0.0,49.24706005605502,-123.0967536881978,Riley Park
Theft from Vehicle,2013,9,14,23.0,0.0,49.28020600952922,-123.06617408709677,Grandview-Woodland
Break and Enter Commercial,2013,8,15,6.0,36.0,49.24573410720356,-123.0901450691407,Kensington-Cedar Cottage
Break and Enter Commercial,2013,4,16,0.0,0.0,49.27055011740014,-123.07118415997387,Grandview-Woodland
Break and Enter Residential/Other,2013,9,24,20.0,58.0,49.26123213137333,-123.10032142337623,Mount Pleasant
Mischief,2013,4,28,20.0,19.0,49.28003480552344,-123.12765774352826,Central Business District
Theft from Vehicle,2013,11,4,20.0,0.0,49.21297032548672,-123.05449980833177,Killarney
Theft from Vehicle,2013,5,14,13.0,45.0,49.29908546962224,-123.13587875768205,Stanley Park
Theft from Vehicle,2013,7,27,18.0,45.0,49.21071042291395,-123.1547984676108,Kerrisdale
Break and Enter Residential/Other,2013,10,25,5.0,30.0,49.24027671744212,-123.05030385923914,Renfrew-Collingwood
Mischief,2013,10,6,0.0,33.0,49.20775683235028,-123.0626667552936,Victoria-Fraserview
Theft from Vehicle,2013,11,19,20.0,45.0,49.25167264398481,-123.07139253945164,Kensington-Cedar Cottage
Break and Enter Residential/Other,2013,7,17,11.0,0.0,49.24051897312489,-123.05088839139435,Renfrew-Collingwood
Vehicle Collision or Pedestrian Struck (with Injury),2013,10,31,18.0,37.0,49.21445223359959,-123.13003244116847,Marpole
Theft from Vehicle,2013,12,7,21.0,30.0,49.25167324816871,-123.07143376424246,Kensington-Cedar Cottage
Theft from Vehicle,2013,6,26,17.0,0.0,49.26453467591157,-123.14328458156315,Fairview
Break and Enter Residential/Other,2013,4,25,20.0,0.0,49.265805907958274,-123.16497535920254,Kitsilano
Break and Enter Commercial,2013,11,21,2.0,35.0,49.27502761544719,-123.13317473487342,Central Business District
Break and Enter Commercial,2013,1,27,8.0,43.0,49.27419146348315,-123.13259164924666,Central Business District
Break and Enter Residential/Other,2013,2,6,17.0,35.0,49.26747683764296,-123.16511495088528,Kitsilano
Theft of Bicycle,2013,9,19,22.0,0.0,49.28305723128336,-123.13719376542784,West End
Mischief,2013,10,22,21.0,0.0,49.21082526106288,-123.11500575761897,Marpole
Theft from Vehicle,2013,1,15,18.0,0.0,49.22153349238451,-123.12850908342362,Oakridge
Break and Enter Residential/Other,2013,11,20,19.0,32.0,49.22571163878974,-123.16426610095809,Kerrisdale
Theft from Vehicle,2013,1,8,0.0,0.0,49.253817878448686,-123.09963620475547,Riley Park
Vehicle Collision or Pedestrian Struck (with Injury),2013,8,15,16.0,17.0,49.27358493506911,-123.20570226800741,West Point Grey
Vehicle Collision or Pedestrian Struck (with Injury),2013,11,30,15.0,52.0,49.25149351255993,-123.02352502875556,Renfrew-Collingwood
Mischief,2013,4,18,18.0,2.0,49.208773009971814,-123.1358577662248,Marpole
Theft from Vehicle,2013,11,4,19.0,0.0,49.25389373948388,-123.09907678628048,Riley Park
Break and Enter Commercial,2013,12,8,5.0,0.0,49.247953468434446,-123.07126186550586,Kensington-Cedar Cottage
Theft from Vehicle,2013,1,1,0.0,0.0,49.25389232041131,-123.09894829645162,Riley Park
Theft from Vehicle,2013,12,9,18.0,45.0,49.21711859353632,-123.1292501358978,Marpole
Break and Enter Commercial,2013,4,9,17.0,30.0,49.24756269199958,-123.0704202675592,Kensington-Cedar Cottage
Break and Enter Commercial,2013,9,24,23.0,50.0,49.24753784995498,-123.07014955110083,Kensington-Cedar Cottage
Theft of Vehicle,2013,5,25,23.0,30.0,49.26235136149927,-123.14813287596793,Kitsilano
Vehicle Collision or Pedestrian Struck (with Injury),2013,1,7,10.0,5.0,49.284891948339244,-123.13173012867277,West End
Mischief,2013,3,26,12.0,1.0,49.29575887437834,-123.1499930089814,Stanley Park
Mischief,2013,6,23,6.0,57.0,49.29575887437834,-123.1499930089814,Stanley Park
Break and Enter Commercial,2013,3,15,16.0,30.0,49.25083958064849,-123.14405387999267,Shaughnessy
Vehicle Collision or Pedestrian Struck (with Injury),2013,12,16,15.0,59.0,49.277339668989946,-123.1201063318409,Central Business District
Mischief,2013,10,23,13.0,37.0,49.29575887437834,-123.1499930089814,Stanley Park
Theft from Vehicle,2013,10,30,18.0,30.0,49.28020600952922,-123.06617408709677,Grandview-Woodland
Mischief,2013,11,16,14.0,0.0,49.29575887437834,-123.1499930089814,Stanley Park
Theft from Vehicle,2013,3,26,22.0,0.0,49.28573442493357,-123.05600014079637,Hastings-Sunrise
Break and Enter Commercial,2013,9,2,11.0,2.0,49.270296453581174,-123.10079604754597,Mount Pleasant
Mischief,2013,8,29,0.0,58.0,49.20726543226127,-123.14514775709311,Marpole
Break and Enter Commercial,2013,10,9,18.0,17.0,49.270296453581174,-123.10079604754597,Mount Pleasant
Theft of Bicycle,2013,6,16,21.0,30.0,49.28453509509608,-123.12485670841781,West End
Mischief,2013,8,19,1.0,0.0,49.20851199032232,-123.13758557561115,Marpole
Break and Enter Residential/Other,2013,4,29,13.0,12.0,49.23944951408373,-123.16423239061955,Arbutus Ridge
Break and Enter Residential/Other,2013,5,21,15.0,30.0,49.239383330633046,-123.16497484221712,Arbutus Ridge
Other Theft,2013,3,1,16.0,15.0,49.28244522854889,-123.10693715530003,Central Business District
Break and Enter Commercial,2013,10,12,12.0,0.0,49.246524527897684,-123.09013276820352,Kensington-Cedar Cottage
Mischief,2013,5,11,16.0,30.0,49.207580412845196,-123.13918297857887,Marpole
Break and Enter Residential/Other,2013,3,30,12.0,0.0,49.22317679840294,-123.05472499811167,Victoria-Fraserview
Break and Enter Residential/Other,2013,11,9,23.0,44.0,49.22317679840294,-123.05472499811167,Victoria-Fraserview
Break and Enter Residential/Other,2013,12,4,7.0,15.0,49.22317679840294,-123.05472499811167,Victoria-Fraserview
Break and Enter Residential/Other,2013,12,31,10.0,0.0,49.25188089586178,-123.16394108442479,Arbutus Ridge
Theft of Vehicle,2013,4,8,22.0,30.0,49.22735270480139,-123.19848792432641,Musqueam
Mischief,2013,12,28,0.0,32.0,49.208098659659015,-123.12416602809905,Marpole
Theft from Vehicle,2013,9,5,0.0,43.0,49.2084734409027,-123.13025784828741,Marpole
Theft from Vehicle,2013,10,30,15.0,30.0,49.2825309974001,-123.12819974485939,West End
Theft from Vehicle,2013,7,14,7.0,0.0,49.26407969193916,-123.12665747074433,Fairview
Theft from Vehicle,2013,5,1,12.0,0.0,49.275621294517435,-123.0675054924047,Grandview-Woodland
Theft from Vehicle,2013,11,28,11.0,30.0,49.275621294517435,-123.0675054924047,Grandview-Woodland
Theft from Vehicle,2013,12,18,17.0,30.0,49.28164094535702,-123.13106767390262,West End
Vehicle Collision or Pedestrian Struck (with Injury),2013,4,29,20.0,50.0,49.25846232174658,-123.05662194273984,Kensington-Cedar Cottage
Break and Enter Residential/Other,2013,3,29,22.0,0.0,49.26125579243913,-123.16508649828518,Kitsilano
Break and Enter Residential/Other,2013,3,14,17.0,4.0,49.261058494233374,-123.0659930380044,Kensington-Cedar Cottage
Theft from Vehicle,2013,9,10,10.0,30.0,49.252591640655695,-123.15303263336803,Arbutus Ridge
Break and Enter Commercial,2013,5,15,17.0,10.0,49.24577448817692,-123.0902700362564,Riley Park
Break and Enter Residential/Other,2013,5,2,12.0,30.0,49.276692001171455,-123.05099694915152,Hastings-Sunrise
Other Theft,2013,4,5,11.0,21.0,49.28244522854889,-123.10693715530003,Central Business District
Theft from Vehicle,2013,8,2,21.0,0.0,49.21430607416487,-123.12404920863523,Marpole
Theft from Vehicle,2013,1,1,20.0,0.0,49.239329799886626,-123.06983102092305,Kensington-Cedar Cottage
Break and Enter Residential/Other,2013,1,31,12.0,0.0,49.207603358258034,-123.1241851068719,Marpole
Break and Enter Residential/Other,2013,5,15,19.0,56.0,49.28393334137823,-123.05110561835704,Hastings-Sunrise
Theft of Bicycle,2013,6,28,22.0,30.0,49.28297655341232,-123.13748902925644,West End
Break and Enter Residential/Other,2013,9,1,11.0,12.0,49.26694034047569,-123.07489108889739,Grandview-Woodland
Break and Enter Residential/Other,2013,2,26,0.0,0.0,49.28974692601791,-123.05149365472751,Hastings-Sunrise
Mischief,2013,7,16,18.0,0.0,49.27946301961943,-123.12851626948324,Central Business District
Mischief,2013,6,5,3.0,53.0,49.20754029905999,-123.13623605703633,Marpole
Break and Enter Residential/Other,2013,3,1,14.0,25.0,49.26182869983377,-123.10307365726536,Mount Pleasant
Break and Enter Commercial,2013,8,8,7.0,47.0,49.27066873154392,-123.10052434871598,Strathcona
Theft from Vehicle,2013,4,9,16.0,0.0,49.28401972590543,-123.11383014528464,Central Business District
Break and Enter Residential/Other,2013,2,24,13.0,30.0,49.22530848146622,-123.07466787523035,Victoria-Fraserview
Theft from Vehicle,2013,3,30,8.0,0.0,49.28401972590543,-123.11383014528464,Central Business District
Theft from Vehicle,2013,3,19,18.0,0.0,49.28401972590543,-123.11383014528464,Central Business District
Theft from Vehicle,2013,3,11,8.0,0.0,49.279926923308444,-123.11058472368448,Central Business District
Vehicle Collision or Pedestrian Struck (with Injury),2013,9,3,21.0,16.0,49.23978718501327,-123.05871624331678,Kensington-Cedar Cottage
Theft from Vehicle,2013,12,8,18.0,0.0,49.28164094535702,-123.13106767390262,West End
Theft of Vehicle,2013,3,12,13.0,30.0,49.26087962970762,-123.06988506131404,Kensington-Cedar Cottage
Break and Enter Residential/Other,2013,10,25,16.0,22.0,49.261598772056004,-123.10308513573135,Mount Pleasant
Break and Enter Residential/Other,2013,10,25,13.0,32.0,49.261598772056004,-123.10308513573135,Mount Pleasant
Vehicle Collision or Pedestrian Struck (with Injury),2013,7,22,1.0,1.0,49.261007985065895,-123.05658362340878,Kensington-Cedar Cottage
Theft from Vehicle,2013,11,5,8.0,30.0,49.24817685196523,-123.16021356872022,Arbutus Ridge
Break and Enter Residential/Other,2013,6,9,22.0,0.0,49.26120326196399,-123.09619006979673,Mount Pleasant
Vehicle Collision or Pedestrian Struck (with Injury),2013,8,16,16.0,5.0,49.28870749052634,-123.04932697092515,Hastings-Sunrise
Vehicle Collision or Pedestrian Struck (with Injury),2013,1,10,16.0,11.0,49.288398341031304,-123.05655995652518,Grandview-Woodland
Theft from Vehicle,2013,3,13,13.0,45.0,49.279926923308444,-123.11058472368448,Central Business District
Theft from Vehicle,2013,3,15,8.0,0.0,49.28401972590543,-123.11383014528464,Central Business District
Break and Enter Residential/Other,2013,1,14,9.0,10.0,49.26120326196399,-123.09619006979673,Mount Pleasant
Vehicle Collision or Pedestrian Struck (with Injury),2013,6,28,11.0,0.0,49.24297499459939,-123.0236995875337,Renfrew-Collingwood
Theft from Vehicle,2013,7,18,15.0,30.0,49.26315451557615,-123.10081709842162,Mount Pleasant
Break and Enter Commercial,2013,9,1,18.0,0.0,49.24603519468323,-123.10130641060572,Riley Park
Theft from Vehicle,2013,3,10,9.0,0.0,49.28401972590543,-123.11383014528464,Central Business District
Mischief,2013,2,26,15.0,9.0,49.28025198784781,-123.13091935090783,West End
Vehicle Collision or Pedestrian Struck (with Injury),2013,9,1,19.0,2.0,49.28130920945388,-123.07412375917582,Grandview-Woodland
Vehicle Collision or Pedestrian Struck (with Injury),2013,7,30,17.0,34.0,49.28130920945388,-123.07412375917582,Grandview-Woodland
Break and Enter Residential/Other,2013,1,4,10.0,30.0,49.26114559400525,-123.0871300916493,Mount Pleasant
Vehicle Collision or Pedestrian Struck (with Injury),2013,4,13,9.0,32.0,49.29095481622074,-123.02632174871806,Hastings-Sunrise
Other Theft,2013,8,3,15.0,35.0,49.28244522854889,-123.10693715530003,Central Business District
Theft of Bicycle,2013,2,15,20.0,30.0,49.26059010295755,-123.1232356834118,Fairview
