TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,LAT,LON,NEIGHBOURHOOD
Mischief,2010,9,5,20.0,0.0,49.23352408125696,-123.11850363836272,Oakridge
Mischief,2010,11,14,14.0,0.0,49.23352408125696,-123.11850363836272,Oakridge
Mischief,2010,12,17,18.0,0.0,49.23352408125696,-123.11850363836272,Oakridge
Theft from Vehicle,2010,1,28,1.0,53.0,49.252666489272485,-123.08364720434894,Kensington-Cedar Cottage
Theft from Vehicle,2010,7,4,23.0,30.0,49.25445421924363,-123.08224138715904,Kensington-Cedar Cottage
Mischief,2010,8,11,0.0,0.0,49.2252871963553,-123.11973963830509,Oakridge
Theft from Vehicle,2010,9,2,0.0,0.0,49.27556948434286,-123.14775300555681,Kitsilano
Theft from Vehicle,2010,1,8,23.0,0.0,49.25941587573363,-123.13382140809111,Fairview
Theft from Vehicle,2010,7,30,15.0,0.0,49.27429504557398,-123.07139425031457,Grandview-Woodland
Theft from Vehicle,2010,10,14,2.0,0.0,49.24400152567902,-123.13166501427956,Shaughnessy
Theft from Vehicle,2010,11,4,5.0,0.0,49.27626698248207,-123.10990439467348,Central Business District
Theft from Vehicle,2010,10,29,12.0,0.0,49.259456105488,-123.11759789968241,Fairview
Theft from Vehicle,2010,10,27,21.0,0.0,49.27626698248207,-123.10990439467348,Central Business District
Mischief,2010,4,22,19.0,36.0,49.26413740744197,-123.11758304622968,Fairview
Theft from Vehicle,2010,5,2,22.0,30.0,49.25932647526838,-123.11760693721878,Fairview
Theft from Vehicle,2010,5,2,22.0,0.0,49.25932647526838,-123.11760693721878,Fairview
Theft from Vehicle,2010,5,2,17.0,30.0,49.25932647526838,-123.11760693721878,Fairview
Theft from Vehicle,2010,2,25,15.0,0.0,49.25932647526838,-123.11760693721878,Fairview
Theft from Vehicle,2010,9,4,22.0,0.0,49.27626698248207,-123.10990439467348,Central Business District
Theft from Vehicle,2010,9,13,4.0,30.0,49.26357834560028,-123.14127977172804,Fairview
Other Theft,2010,4,10,19.0,3.0,49.268163726947584,-123.15315144413005,Kitsilano
Other Theft,2010,4,15,14.0,45.0,49.268163726947584,-123.15315144413005,Kitsilano
Theft from Vehicle,2010,6,22,22.0,0.0,49.228787089580834,-123.11421634050957,Oakridge
Theft from Vehicle,2010,7,5,4.0,0.0,49.27626698248207,-123.10990439467348,Central Business District
Mischief,2010,5,11,1.0,0.0,49.26323747770512,-123.1190367275403,Fairview
Mischief,2010,5,30,1.0,0.0,49.26322852596296,-123.11855702234391,Fairview
Mischief,2010,4,10,1.0,17.0,49.26321633203376,-123.11790302914706,Fairview
Mischief,2010,4,17,18.0,0.0,49.26321633203376,-123.11790302914706,Fairview
Theft from Vehicle,2010,5,4,1.0,0.0,49.28327886494083,-123.10200281371694,Central Business District
Other Theft,2010,4,23,17.0,45.0,49.268077534800895,-123.1528934423279,Kitsilano
Mischief,2010,4,16,16.0,0.0,49.285329284863835,-123.11194601936145,Central Business District
Mischief,2010,7,31,2.0,20.0,49.285329284863835,-123.11194601936145,Central Business District
Mischief,2010,2,28,18.0,0.0,49.285388288069115,-123.11185842362764,Central Business District
Mischief,2010,2,17,22.0,56.0,49.28212840062736,-123.11769071459874,Central Business District
Theft from Vehicle,2010,11,22,18.0,20.0,49.25542608089893,-123.08259411880374,Kensington-Cedar Cottage
Mischief,2010,4,7,17.0,30.0,49.28212840062736,-123.11769071459874,Central Business District
Mischief,2010,10,31,0.0,0.0,49.28212840062736,-123.11769071459874,Central Business District
Mischief,2010,1,10,2.0,40.0,49.28182914676145,-123.11723282538094,Central Business District
Theft from Vehicle,2010,12,17,21.0,0.0,49.283197592765646,-123.10205462133047,Central Business District
Mischief,2010,3,5,16.0,0.0,49.20574470151756,-123.11936803644043,Marpole
Other Theft,2010,4,29,22.0,15.0,49.26386498927641,-123.15309814285294,Kitsilano
Other Theft,2010,8,11,18.0,25.0,49.26386498927641,-123.15309814285294,Kitsilano
Theft from Vehicle,2010,5,28,22.0,0.0,49.258924899851706,-123.13148591455315,Fairview
Theft from Vehicle,2010,5,28,19.0,0.0,49.258924899851706,-123.13148591455315,Fairview
Theft from Vehicle,2010,5,28,17.0,0.0,49.25884106110797,-123.13148885279203,Fairview
Mischief,2010,4,2,17.0,52.0,49.28439476950393,-123.11434156092096,Central Business District
Theft from Vehicle,2010,10,23,1.0,34.0,49.283197592765646,-123.10205462133047,Central Business District
Theft from Vehicle,2010,7,28,12.0,0.0,49.25874392996299,-123.11117164028248,Mount Pleasant
Other Theft,2010,10,23,12.0,52.0,49.265558599975556,-123.11495078792002,Fairview
Theft from Vehicle,2010,5,30,4.0,0.0,49.283197592765646,-123.10205462133047,Central Business District
Theft from Vehicle,2010,12,13,6.0,0.0,49.274801380122014,-123.06948349670421,Grandview-Woodland
Theft from Vehicle,2010,10,28,12.0,0.0,49.23701670061314,-123.1119777369888,Riley Park
Theft from Vehicle,2010,9,6,0.0,0.0,49.27742127073411,-123.04367774739556,Hastings-Sunrise
Theft from Vehicle,2010,12,11,12.0,0.0,49.274801380122014,-123.06948349670421,Grandview-Woodland
Theft from Vehicle,2010,7,13,18.0,0.0,49.28959876766394,-123.12731031084284,Central Business District
Theft from Vehicle,2010,8,1,23.0,0.0,49.27626417650302,-123.11011171037146,Central Business District
Mischief,2010,5,1,8.0,0.0,49.28662721403058,-123.11071576633766,Central Business District
Mischief,2010,8,5,6.0,38.0,49.28662721403058,-123.11071576633766,Central Business District
Mischief,2010,11,2,21.0,0.0,49.28662721403058,-123.11071576633766,Central Business District
Mischief,2010,9,11,23.0,40.0,49.21868571459792,-123.02856906706353,Killarney
Mischief,2010,12,8,10.0,30.0,49.22163697383784,-123.14177994301059,Kerrisdale
Mischief,2010,8,16,14.0,8.0,49.2215638411428,-123.14008508641696,Kerrisdale
Theft from Vehicle,2010,10,25,15.0,0.0,49.27611296053299,-123.11040173356065,Central Business District
Theft from Vehicle,2010,10,23,8.0,0.0,49.27611296053299,-123.11040173356065,Central Business District
Theft from Vehicle,2010,1,18,23.0,30.0,49.28929789446565,-123.13004324928129,West End
Theft from Vehicle,2010,10,9,20.0,0.0,49.27925596366609,-123.1231347964826,Central Business District
Mischief,2010,7,14,10.0,29.0,49.22012271086912,-123.03928389814988,Killarney
Mischief,2010,1,30,12.0,34.0,49.21972604616823,-123.03189813695603,Killarney
Mischief,2010,9,11,9.0,30.0,49.221438865381785,-123.14684613955045,Kerrisdale
Mischief,2010,9,19,9.0,30.0,49.221438865381785,-123.14684613955045,Kerrisdale
Mischief,2010,10,21,7.0,0.0,49.22070602124056,-123.14384281879724,Kerrisdale
Mischief,2010,5,24,1.0,0.0,49.21924588436683,-123.05782443534399,Victoria-Fraserview
Mischief,2010,2,6,1.0,27.0,49.21891221897962,-123.03231109036872,Killarney
Theft from Vehicle,2010,10,18,0.0,0.0,49.290671848160784,-123.04423142440649,Hastings-Sunrise
Theft from Vehicle,2010,2,24,16.0,30.0,49.26689421823051,-123.12076069225252,Fairview
Theft from Vehicle,2010,5,16,2.0,0.0,49.27445030909785,-123.06961443094985,Grandview-Woodland
Theft from Vehicle,2010,12,14,12.0,0.0,49.25938158865725,-123.07375791083322,Kensington-Cedar Cottage
Theft from Vehicle,2010,2,2,23.0,0.0,49.25921787499782,-123.07375917863838,Kensington-Cedar Cottage
Theft from Vehicle,2010,10,31,18.0,0.0,49.274949543295016,-123.08853962847822,Strathcona
Theft from Vehicle,2010,2,16,21.0,0.0,49.27854247524762,-123.09971074949128,Strathcona
Mischief,2010,5,23,15.0,54.0,49.21959198800737,-123.08297286430023,Sunset
Mischief,2010,7,21,16.0,43.0,49.217902519197715,-123.02919589070154,Killarney
Theft from Vehicle,2010,9,27,19.0,0.0,49.27357747542453,-123.13170577122132,Central Business District
Theft from Vehicle,2010,11,18,21.0,51.0,49.27357747542453,-123.13170577122132,Central Business District
Mischief,2010,10,1,15.0,30.0,49.21874531307266,-123.07542108471497,Victoria-Fraserview
Mischief,2010,7,3,0.0,1.0,49.21883688658458,-123.07541861493874,Victoria-Fraserview
Mischief,2010,12,12,20.0,30.0,49.21955001251957,-123.14005742273828,Oakridge
Theft from Vehicle,2010,8,18,1.0,30.0,49.281122722871444,-123.10851809933718,Central Business District
Theft from Vehicle,2010,4,14,12.0,0.0,49.25000098927416,-123.11139577018969,Riley Park
Other Theft,2010,5,8,23.0,25.0,49.28341691749035,-123.11295603713849,Central Business District
Theft from Vehicle,2010,6,23,21.0,0.0,49.27826018638266,-123.09973396565398,Strathcona
Theft from Vehicle,2010,5,25,4.0,40.0,49.281122722871444,-123.10851809933718,Central Business District
Theft from Vehicle,2010,10,20,11.0,30.0,49.28398680005752,-123.10127000873621,Central Business District
Theft from Vehicle,2010,2,10,18.0,30.0,49.281122722871444,-123.10851809933718,Central Business District
Theft from Vehicle,2010,2,2,6.0,0.0,49.281122722871444,-123.10851809933718,Central Business District
Theft from Vehicle,2010,10,2,0.0,0.0,49.25001152944148,-123.1119378703418,Riley Park
Theft from Vehicle,2010,6,23,19.0,0.0,49.27826018638266,-123.09973396565398,Strathcona
Theft from Vehicle,2010,6,8,21.0,16.0,49.27826018638266,-123.09973396565398,Strathcona
Theft from Vehicle,2010,10,24,22.0,0.0,49.25010180407261,-123.11234714022154,Riley Park
Mischief,2010,2,9,9.0,31.0,49.218313582144376,-123.07699316016972,Victoria-Fraserview
Theft from Vehicle,2010,3,14,17.0,0.0,49.29223458013613,-123.1365636464234,West End
Mischief,2010,4,30,3.0,36.0,49.218541263711714,-123.10194793401104,Sunset
Mischief,2010,10,30,4.0,0.0,49.21830456096518,-123.06598896517727,Victoria-Fraserview
Mischief,2010,8,20,22.0,30.0,49.21785920352238,-123.02793664732759,Killarney
Mischief,2010,1,18,23.0,0.0,49.21750148855389,-123.02963260130882,Killarney
Theft from Vehicle,2010,11,4,19.0,30.0,49.25588054459842,-123.08815934268765,Kensington-Cedar Cottage
Mischief,2010,10,5,1.0,0.0,49.21697845318421,-123.02947643401222,Killarney
Mischief,2010,9,30,16.0,0.0,49.21927212118305,-123.13768575143953,Marpole
Mischief,2010,10,3,1.0,0.0,49.21768973441476,-123.07863315120433,Sunset
Mischief,2010,1,21,13.0,50.0,49.21745288304394,-123.07850932642849,Sunset
Mischief,2010,10,23,2.0,0.0,49.21719259952539,-123.06717734056069,Victoria-Fraserview
Theft from Vehicle,2010,9,15,10.0,0.0,49.2563969876044,-123.08906164082991,Kensington-Cedar Cottage
Theft from Vehicle,2010,10,3,6.0,30.0,49.256329737578774,-123.08913394333355,Kensington-Cedar Cottage
Theft from Vehicle,2010,4,24,11.0,12.0,49.256329737578774,-123.08913394333355,Kensington-Cedar Cottage
Mischief,2010,10,7,23.0,30.0,49.217586360819766,-123.08789265166014,Sunset
Theft from Vehicle,2010,5,21,15.0,0.0,49.279269188121155,-123.0895029145937,Strathcona
Theft from Vehicle,2010,3,21,17.0,30.0,49.279269188121155,-123.0895029145937,Strathcona
Mischief,2010,10,3,3.0,30.0,49.21692405851297,-123.10188473778824,Sunset
Theft from Vehicle,2010,8,28,16.0,30.0,49.287676143820555,-123.12763346673779,West End
Theft from Vehicle,2010,7,3,15.0,30.0,49.287676143820555,-123.12763346673779,West End
Theft from Vehicle,2010,6,24,10.0,0.0,49.287676143820555,-123.12763346673779,West End
Theft from Vehicle,2010,9,16,22.0,0.0,49.25284429478935,-123.11194922235912,Riley Park
Mischief,2010,4,18,23.0,26.0,49.21710336931914,-123.08156339418758,Sunset
Mischief,2010,9,25,4.0,0.0,49.21693115483015,-123.0607555068712,Victoria-Fraserview
Other Theft,2010,1,30,12.0,45.0,49.26498551581091,-123.11467895495873,Mount Pleasant
Other Theft,2010,3,28,17.0,3.0,49.26498551581091,-123.11467895495873,Mount Pleasant
Other Theft,2010,5,13,20.0,29.0,49.26498551581091,-123.11467895495873,Mount Pleasant
Other Theft,2010,6,10,12.0,53.0,49.26498551581091,-123.11467895495873,Mount Pleasant
Other Theft,2010,6,13,16.0,18.0,49.26498551581091,-123.11467895495873,Mount Pleasant
Other Theft,2010,7,22,20.0,1.0,49.26498551581091,-123.11467895495873,Mount Pleasant
Other Theft,2010,7,28,12.0,41.0,49.26498551581091,-123.11467895495873,Mount Pleasant
Other Theft,2010,9,20,13.0,13.0,49.26498551581091,-123.11467895495873,Mount Pleasant
Mischief,2010,9,15,2.0,33.0,49.216450425602446,-123.06603950059832,Victoria-Fraserview
Theft from Vehicle,2010,10,16,19.0,0.0,49.28714059993853,-123.1284196135049,West End
Mischief,2010,7,19,19.0,30.0,49.216393056061655,-123.1170814246656,Marpole
Mischief,2010,8,10,19.0,30.0,49.216393056061655,-123.1170814246656,Marpole
Theft from Vehicle,2010,9,29,23.0,39.0,49.2820905432019,-123.06546505883519,Grandview-Woodland
Theft from Vehicle,2010,10,23,23.0,0.0,49.26897478773269,-123.11240043532885,Mount Pleasant
Mischief,2010,10,14,15.0,0.0,49.216393056061655,-123.1170814246656,Marpole
Mischief,2010,9,3,23.0,0.0,49.21714799063026,-123.14029025444049,Marpole
Mischief,2010,11,6,22.0,7.0,49.21604547541931,-123.06983377838618,Victoria-Fraserview
Theft from Vehicle,2010,6,27,0.0,1.0,49.261696574021734,-123.19083093827184,West Point Grey
Mischief,2010,9,20,19.0,0.0,49.21678727766648,-123.12950866261444,Marpole
Mischief,2010,9,23,11.0,47.0,49.21678727766648,-123.12950866261444,Marpole
Mischief,2010,6,7,21.0,0.0,49.216903773533424,-123.13141396141799,Marpole
Mischief,2010,2,24,23.0,0.0,49.216421797098015,-123.08793864710911,Sunset
Mischief,2010,7,10,16.0,21.0,49.21573906113758,-123.06591318574331,Victoria-Fraserview
Theft from Vehicle,2010,9,10,22.0,0.0,49.27810213489381,-123.09350179693483,Strathcona
Mischief,2010,10,27,10.0,15.0,49.214875502560545,-123.07409591246696,Victoria-Fraserview
Theft from Vehicle,2010,12,6,19.0,0.0,49.25692611200298,-123.08248393106503,Mount Pleasant
Theft from Vehicle,2010,6,18,15.0,30.0,49.264133120696805,-123.16984436623477,Kitsilano
Mischief,2010,4,18,3.0,25.0,49.2148746834701,-123.07397040895793,Victoria-Fraserview
Mischief,2010,11,18,19.0,0.0,49.215129543506876,-123.0543288947407,Victoria-Fraserview
Theft from Vehicle,2010,11,10,17.0,30.0,49.26413409542157,-123.16997673175075,Kitsilano
Theft from Vehicle,2010,3,24,20.0,0.0,49.283047696999176,-123.11919303011082,Central Business District
Theft from Vehicle,2010,5,12,23.0,30.0,49.2538382285166,-123.11124389910098,Riley Park
Mischief,2010,11,7,23.0,0.0,49.21595205736837,-123.12385696852559,Marpole
Mischief,2010,2,16,11.0,0.0,49.21551854288902,-123.129945023676,Marpole
Theft from Vehicle,2010,6,13,18.0,15.0,49.26413639032984,-123.17012875683754,Kitsilano
Mischief,2010,10,31,20.0,53.0,49.21519400362889,-123.0878568281177,Sunset
Theft from Vehicle,2010,11,10,14.0,15.0,49.2836719798451,-123.12013147334659,Central Business District
Theft from Vehicle,2010,8,10,17.0,30.0,49.26576129873523,-123.16846154942928,Kitsilano
Mischief,2010,12,3,11.0,0.0,49.21557265097032,-123.09788162112217,Sunset
Mischief,2010,2,4,15.0,1.0,49.21527762480566,-123.06603299494496,Victoria-Fraserview
Mischief,2010,12,10,0.0,10.0,49.21484895149981,-123.03001754601212,Killarney
Mischief,2010,7,6,20.0,0.0,49.21288951484079,-123.05680864925249,Victoria-Fraserview
Theft from Vehicle,2010,9,2,9.0,30.0,49.29737030715713,-123.13600333028516,Stanley Park
Mischief,2010,4,6,17.0,33.0,49.21429934362772,-123.05931767238896,Victoria-Fraserview
Theft from Vehicle,2010,10,15,19.0,0.0,49.256847781465716,-123.08258494712872,Mount Pleasant
Theft from Vehicle,2010,10,10,10.0,0.0,49.26660258178124,-123.16885767116447,Kitsilano
Mischief,2010,6,15,2.0,0.0,49.21462848727511,-123.08309294150176,Sunset
Theft from Vehicle,2010,6,11,14.0,45.0,49.29737030715713,-123.13600333028516,Stanley Park
Mischief,2010,1,7,18.0,0.0,49.21502941840736,-123.14835639043763,Marpole
Theft from Vehicle,2010,10,11,12.0,30.0,49.28295267481052,-123.12138510089959,Central Business District
Other Theft,2010,7,9,20.0,50.0,49.28622282679216,-123.12654050592477,West End
Other Theft,2010,7,12,22.0,50.0,49.28622282679216,-123.12654050592477,West End
Theft from Vehicle,2010,9,2,8.0,0.0,49.28295267481052,-123.12138510089959,Central Business District
Theft from Vehicle,2010,8,21,12.0,0.0,49.28295267481052,-123.12138510089959,Central Business District
Theft from Vehicle,2010,11,2,16.0,0.0,49.2538571762329,-123.11220738734042,Riley Park
Theft from Vehicle,2010,8,21,11.0,30.0,49.28295267481052,-123.12138510089959,Central Business District
Other Theft,2010,7,15,22.0,7.0,49.28622282679216,-123.12654050592477,West End
Theft from Vehicle,2010,8,21,10.0,30.0,49.28295267481052,-123.12138510089959,Central Business District
Theft from Vehicle,2010,8,2,20.0,20.0,49.28295267481052,-123.12138510089959,Central Business District
Theft from Vehicle,2010,7,9,19.0,30.0,49.28295267481052,-123.12138510089959,Central Business District
Theft from Vehicle,2010,6,16,18.0,0.0,49.28295267481052,-123.12138510089959,Central Business District
Other Theft,2010,7,15,22.0,50.0,49.28622282679216,-123.12654050592477,West End
Theft from Vehicle,2010,5,14,15.0,30.0,49.28295267481052,-123.12138510089959,Central Business District
Theft from Vehicle,2010,5,13,11.0,0.0,49.28295267481052,-123.12138510089959,Central Business District
Mischief,2010,5,21,0.0,0.0,49.214325576051195,-123.13907092208521,Marpole
Mischief,2010,5,25,21.0,0.0,49.21446257707909,-123.1390685602239,Marpole
Theft from Vehicle,2010,3,6,15.0,0.0,49.28295267481052,-123.12138510089959,Central Business District
Mischief,2010,6,10,3.0,38.0,49.21364460289266,-123.10214039266354,Sunset
Mischief,2010,3,9,14.0,30.0,49.21270850443063,-123.05936327648111,Victoria-Fraserview
Theft from Vehicle,2010,4,22,23.0,30.0,49.25475982305323,-123.1118606571916,Riley Park
Mischief,2010,4,4,17.0,0.0,49.213329641079724,-123.05933930503491,Victoria-Fraserview
Mischief,2010,10,28,3.0,0.0,49.213392254386505,-123.05401008646837,Killarney
Mischief,2010,9,16,12.0,0.0,49.21256536304669,-123.11683471044405,Marpole
Mischief,2010,2,7,10.0,52.0,49.21339217439076,-123.14030310521801,Marpole
Mischief,2010,6,14,22.0,34.0,49.21350101931379,-123.14030149096055,Marpole
Mischief,2010,12,4,0.0,0.0,49.213582698064386,-123.14030021173691,Marpole
Mischief,2010,5,8,12.0,0.0,49.21334255122894,-123.10202731606834,Sunset
Mischief,2010,4,5,21.0,0.0,49.21379974396454,-123.13277510653555,Marpole
Mischief,2010,6,20,12.0,0.0,49.22375007747311,-123.10435282129284,Sunset
Other Theft,2010,7,31,8.0,58.0,49.23079835032001,-123.1557740841356,Kerrisdale
Other Theft,2010,7,16,22.0,14.0,49.28622282679216,-123.12654050592477,West End
Other Theft,2010,7,30,19.0,45.0,49.28622282679216,-123.12654050592477,West End
Other Theft,2010,8,24,9.0,35.0,49.28622282679216,-123.12654050592477,West End
Other Theft,2010,9,16,14.0,5.0,49.28622282679216,-123.12654050592477,West End
Theft from Vehicle,2010,2,16,22.0,0.0,49.25769927231592,-123.11121670723992,Mount Pleasant
Other Theft,2010,3,4,9.0,46.0,49.22744286796712,-123.09076143399727,Sunset
Theft from Vehicle,2010,7,30,12.0,0.0,49.25685281986374,-123.08270918994869,Mount Pleasant
Other Theft,2010,3,17,19.0,58.0,49.22744286796712,-123.09076143399727,Sunset
Theft from Vehicle,2010,11,30,21.0,56.0,49.28049194422394,-123.11524494214268,Central Business District
Mischief,2010,2,24,17.0,0.0,49.21250770602789,-123.10786090169059,Marpole
Other Theft,2010,9,16,16.0,3.0,49.28622282679216,-123.12654050592477,West End
Mischief,2010,3,1,14.0,31.0,49.22855532526145,-123.10761289221084,Oakridge
Theft from Vehicle,2010,1,8,12.0,30.0,49.279780242063524,-123.11650421525515,Central Business District
Theft from Vehicle,2010,1,19,20.0,0.0,49.27872528622363,-123.1255235708707,Central Business District
Theft from Vehicle,2010,11,11,22.0,0.0,49.27834494774789,-123.08960023287146,Strathcona
Other Theft,2010,3,4,17.0,43.0,49.282539468902776,-123.11814255154766,Central Business District
Theft from Vehicle,2010,3,3,0.0,41.0,49.27834494774789,-123.08960023287146,Strathcona
Theft from Vehicle,2010,11,8,6.0,47.0,49.233796833095546,-123.16987577528876,Kerrisdale
Mischief,2010,7,8,11.0,56.0,49.300455814277825,-123.13023340055226,Stanley Park
Mischief,2010,6,30,15.0,46.0,49.278625019909015,-123.11229546266742,Central Business District
Other Theft,2010,9,17,21.0,45.0,49.28622282679216,-123.12654050592477,West End
Theft from Vehicle,2010,12,30,15.0,0.0,49.234770129833656,-123.16759017921467,Arbutus Ridge
Mischief,2010,1,21,18.0,5.0,49.28895533561995,-123.12821227620414,West End
Other Theft,2010,9,28,16.0,48.0,49.28622282679216,-123.12654050592477,West End
Theft from Vehicle,2010,12,30,0.0,0.0,49.234687658168795,-123.16764196192494,Kerrisdale
Other Theft,2010,10,2,22.0,49.0,49.28622282679216,-123.12654050592477,West End
Theft from Vehicle,2010,9,24,23.0,50.0,49.26920862662348,-123.16839562076716,Kitsilano
Theft from Vehicle,2010,9,24,0.0,54.0,49.26920862662348,-123.16839562076716,Kitsilano
Mischief,2010,8,2,4.0,25.0,49.28348266686002,-123.12258156452728,West End
Mischief,2010,1,18,17.0,37.0,49.283677553084814,-123.12227899319151,West End
Mischief,2010,5,4,5.0,31.0,49.283677553084814,-123.12227899319151,West End
Theft from Vehicle,2010,3,15,21.0,55.0,49.27985323879411,-123.11429668831376,Central Business District
Other Theft,2010,3,7,17.0,5.0,49.282539468902776,-123.11814255154766,Central Business District
Mischief,2010,8,20,22.0,35.0,49.28622282679216,-123.12654050592477,West End
Theft from Vehicle,2010,10,29,8.0,20.0,49.279166301456655,-123.11553814304918,Central Business District
Theft from Vehicle,2010,1,8,12.0,0.0,49.279166301456655,-123.11553814304918,Central Business District
Mischief,2010,3,2,1.0,53.0,49.27915497667101,-123.11344085289029,Central Business District
Mischief,2010,3,4,14.0,41.0,49.28970764063393,-123.13177568847696,West End
Mischief,2010,3,4,14.0,30.0,49.290525125075305,-123.13058377203603,West End
Other Theft,2010,10,6,16.0,44.0,49.28622282679216,-123.12654050592477,West End
Theft from Vehicle,2010,7,8,20.0,0.0,49.2789668384235,-123.11566787909778,Central Business District
Theft from Vehicle,2010,1,4,22.0,0.0,49.2789668384235,-123.11566787909778,Central Business District
Theft from Vehicle,2010,11,9,23.0,0.0,49.23752012214952,-123.16848087415202,Arbutus Ridge
Theft from Vehicle,2010,10,10,20.0,0.0,49.23847918550878,-123.16817916050842,Arbutus Ridge
Other Theft,2010,10,14,18.0,46.0,49.28622282679216,-123.12654050592477,West End
Other Theft,2010,11,4,13.0,29.0,49.28622282679216,-123.12654050592477,West End
Other Theft,2010,11,6,21.0,2.0,49.28622282679216,-123.12654050592477,West End
Other Theft,2010,11,10,20.0,31.0,49.28622282679216,-123.12654050592477,West End
Theft from Vehicle,2010,8,9,17.0,0.0,49.23941721192955,-123.16977676779422,Arbutus Ridge
Mischief,2010,5,24,0.0,0.0,49.27738397001931,-123.12663585374905,Central Business District
Mischief,2010,6,7,10.0,30.0,49.27738397001931,-123.12663585374905,Central Business District
Other Theft,2010,11,10,21.0,58.0,49.28622282679216,-123.12654050592477,West End
Mischief,2010,6,27,23.0,0.0,49.27738397001931,-123.12663585374905,Central Business District
Theft from Vehicle,2010,6,18,18.0,0.0,49.24139525056412,-123.16935861785939,Arbutus Ridge
Other Theft,2010,1,17,11.0,34.0,49.264315209364504,-123.069818027601,Grandview-Woodland
Other Theft,2010,1,20,6.0,45.0,49.264315209364504,-123.069818027601,Grandview-Woodland
Mischief,2010,11,21,3.0,0.0,49.277348229689416,-123.1265806309965,Central Business District
Theft from Vehicle,2010,11,14,12.0,0.0,49.25772896077186,-123.11223554178837,Mount Pleasant
Mischief,2010,3,27,18.0,0.0,49.27733628615592,-123.12656231500934,Central Business District
Mischief,2010,1,15,3.0,35.0,49.292173025284654,-123.13451681975977,West End
Mischief,2010,8,28,22.0,20.0,49.27622212575735,-123.12804701175183,Central Business District
Mischief,2010,6,7,22.0,42.0,49.27608796988435,-123.12783728104398,Central Business District
